Event.Id,Event.Date,Year,Make,Model,Aircraft.Category,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Injury.Severity,Severity.Level,Outcome
20150415X54513,2015-03-21,2015,Piper,PA-28-235,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150601X23534,2015-03-21,2015,Sikorsky,S76 - C,Helicopter,No,,Unknown,Unknown,0.0,5.0,2.0,0.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20150322X92548,2015-03-22,2015,Robinson Helicopter Company,R44 II,Helicopter,No,1.0,Reciprocating,Personal,3.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150323X10548,2015-03-22,2015,Beech,B23,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150325X24417,2015-03-23,2015,Cessna,172S,Airplane,No,1.0,Reciprocating,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20150325X70035,2015-03-24,2015,Cessna,208B,Airplane,No,1.0,Turbo Prop,Flight Test,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150325X74504,2015-03-24,2015,Cessna,150,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150328X01936,2015-03-24,2015,Bellanca,17 31A,Airplane,No,1.0,Reciprocating,Ferry,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150408X11229,2015-03-24,2015,Bell,206B,Helicopter,No,1.0,Turbo Shaft,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150504X31324,2015-03-24,2015,Cessna,172 - H,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150405X51624,2015-03-25,2015,Boeing,737,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150518X25621,2015-03-25,2015,Boeing,737 - 683,Airplane,No,2.0,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150326X93558,2015-03-26,2015,Piper,PA32R - 301,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,1.0,0.0,IMC,,Fatal,High,Fatal
20150330X92930,2015-03-26,2015,Air Tractor Inc,AT 400,Airplane,No,1.0,Turbo Prop,Flight Test,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150401X03618,2015-03-26,2015,Cessna,R172E,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150330X02514,2015-03-27,2015,Air Tractor Inc,AT 602,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150421X52252,2015-03-27,2015,Piper,PA 32R-301T,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,2.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150327X35752,2015-03-28,2015,Piper,J-4A,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150330X53104,2015-03-28,2015,Cessna,T188C,Airplane,No,,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150330X82810,2015-03-28,2015,Cessna,172S,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150329X15652,2015-03-29,2015,Piper,PA-28-140,Airplane,No,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150330X24438,2015-03-29,2015,Beech,35,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,2.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150330X64758,2015-03-29,2015,Piper,PA28,Airplane,No,1.0,Reciprocating,Personal,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150331X03627,2015-03-29,2015,Hiller,UH 12E,Helicopter,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150331X22042,2015-03-29,2015,Robinson,R44 - II,Helicopter,No,,Reciprocating,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150626X41040,2015-03-29,2015,Airbus,A320 - 211,Airplane,No,2.0,Turbo Fan,Unknown,0.0,28.0,0.0,110.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20150408X74523,2015-03-30,2015,Rans,S6 - ES,Airplane,Yes,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150331X20505,2015-03-30,2015,Beech,H35,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20150331X34709,2015-03-31,2015,Cessna,170B,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150408X54634,2015-03-31,2015,Bell,206 - L4,Helicopter,No,1.0,Turbo Shaft,Unknown,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150407X04922,2015-04-01,2015,Cessna,A185F,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20160125X83526,2015-04-01,2015,Ayres,S2R,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,1.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20150403X02544,2015-04-02,2015,Cessna,152,Airplane,No,1.0,Reciprocating,Instructional,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150403X70210,2015-04-03,2015,Robinson Helicopter,R22 BETA,Helicopter,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150414X53832,2015-04-03,2015,Cessna,182R,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20150406X41451,2015-04-04,2015,Beech,V35B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150406X95205,2015-04-04,2015,Piper,PA 28R-200,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150416X52908,2015-04-04,2015,Cessna,206H,Airplane,No,1.0,Reciprocating,Positioning,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150420X91520,2015-04-04,2015,Air Tractor Inc,AT 402A,Airplane,No,1.0,Turbo Prop,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X40058,2015-04-04,2015,Piper,PA 18-150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150428X93804,2015-04-04,2015,Eurocopter,AS365N3,Helicopter,No,,Unknown,Unknown,6.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150407X11506,2015-04-05,2015,Schleicher,ASW 27,Glider,No,,Unknown,Personal,0.0,0.0,1.0,0.0,UNKNOWN,,Non-Fatal,Low,Non-Fatal
20150407X51700,2015-04-05,2015,Piper,PA 22-135,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150406X81603,2015-04-06,2015,Mooney,M20J,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150407X12857,2015-04-06,2015,Hughes,369D,Helicopter,No,,Turbo Shaft,Positioning,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20150407X21728,2015-04-06,2015,Cessna,152,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150407X25105,2015-04-07,2015,Cessna,182F,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150407X70528,2015-04-07,2015,Cessna,414A,Airplane,No,2.0,Reciprocating,Personal,7.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20150422X94017,2015-04-07,2015,Cessna,177B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150411X00127,2015-04-10,2015,Cessna,T210M,Airplane,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150414X14522,2015-04-10,2015,Boeing,707 338C,Airplane,No,,Turbo Fan,Positioning,0.0,0.0,0.0,5.0,VMC,,Non-Fatal,None,Non-Fatal
20150413X45158,2015-04-11,2015,Aeronca,7AC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150413X92719,2015-04-11,2015,Aeronca,7AC,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150421X00048,2015-04-11,2015,Cessna,210L,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150412X71847,2015-04-12,2015,Piper,PA-31T1,Airplane,No,2.0,Turbo Prop,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150413X92126,2015-04-12,2015,Cessna,172S,Airplane,No,,Unknown,Instructional,3.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150416X33824,2015-04-12,2015,Boeing,767 34AF,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,VMC,,nan,None,Unknown
20150412X21537,2015-04-13,2015,Cessna,170B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20150414X21242,2015-04-13,2015,Bell,206 - B,Helicopter,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150416X23053,2015-04-13,2015,Boeing,737 - 804,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150414X13623,2015-04-14,2015,Cessna,172M,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,3.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150415X25713,2015-04-14,2015,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,IMC,,Fatal,High,Fatal
20150505X03851,2015-04-14,2015,Socata,TBM700,Airplane,No,1.0,Turbo Prop,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150416X44654,2015-04-15,2015,Piper,PA-28-140,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150416X53304,2015-04-15,2015,Robinson Helicopter Company,R44 II,Helicopter,No,1.0,Reciprocating,Aerial Observation,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150420X13730,2015-04-15,2015,Grumman,G 164A,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150417X02428,2015-04-17,2015,Piper,PA 18-150,Airplane,No,1.0,Reciprocating,Banner Tow,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150417X20434,2015-04-17,2015,Cessna,421B,Airplane,No,2.0,Reciprocating,Personal,0.0,2.0,1.0,0.0,IMC,,Non-Fatal,Medium,Non-Fatal
20150422X44915,2015-04-17,2015,Cessna,172P,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150424X91445,2015-04-17,2015,Piper,PA 28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150504X14247,2015-04-17,2015,Cessna,172P,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150417X03828,2015-04-18,2015,Cessna,140,Airplane,No,1.0,Reciprocating,Unknown,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150418X35909,2015-04-18,2015,Cessna,206H,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150420X05717,2015-04-18,2015,Cessna,195A,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20150420X64153,2015-04-18,2015,Mooney,M20C,Airplane,No,1.0,Reciprocating,Personal,0.0,3.0,2.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150420X82410,2015-04-18,2015,Cessna,LC41-550FG,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20150421X30702,2015-04-18,2015,Cessna,150M,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150501X33309,2015-04-18,2015,Beech,C 50,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150526X85029,2015-04-18,2015,Beech,F33A,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150420X00535,2015-04-19,2015,Cirrus Design Corp,SR22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20150421X05551,2015-04-19,2015,Piper,PA 18A 150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150421X14605,2015-04-19,2015,Cessna,172S,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150420X84706,2015-04-20,2015,Mooney,M20TN,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150421X13528,2015-04-20,2015,Piper,PA-32-300,Airplane,No,,Unknown,Unknown,7.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150423X23403,2015-04-20,2015,Cessna,180J,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150601X93611,2015-04-21,2015,Boeing,400,Airplane,No,,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150501X24825,2015-04-21,2015,Bellanca,1730 - A,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150422X80953,2015-04-22,2015,Piper,PA 16,Airplane,No,1.0,Reciprocating,Personal,0.0,2.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150424X81527,2015-04-22,2015,Piper,PA 28-140,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150430X25532,2015-04-22,2015,Bell,UH1H - NO SERIES,Helicopter,No,,Unknown,Unknown,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150429X23209,2015-04-23,2015,Cessna,185,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150429X60027,2015-04-23,2015,Beech,D95,Airplane,No,2.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150521X65306,2015-04-23,2015,Boeing,737 - 8B6,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150424X61110,2015-04-24,2015,Cessna,172M,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20150430X91224,2015-04-24,2015,Diamond Aircraft Ind Inc,DA 20 C1,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X22344,2015-04-26,2015,Bell,430,Helicopter,No,,Unknown,Unknown,0.0,2.0,0.0,5.0,UNKNOWN,,Non-Fatal,Medium,Non-Fatal
20150429X95118,2015-04-26,2015,Piper,PA 32R-300,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,IMC,,Non-Fatal,None,Non-Fatal
20150428X15534,2015-04-27,2015,Diamond Aircraft Ind Inc,DA 20 C1,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150429X22604,2015-04-28,2015,Cessna,170B,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,1.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150520X84121,2015-04-28,2015,Airbus,A321 - 211,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150507X15611,2015-04-30,2015,Cessna,172P,Airplane,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150513X75952,2015-04-30,2015,Cessna,152,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150515X50152,2015-04-30,2015,Cessna,182T,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150501X91429,2015-05-01,2015,Cessna,140,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150504X40343,2015-05-01,2015,Cessna,180K,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150504X25436,2015-05-02,2015,Beech,B35,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150504X63603,2015-05-02,2015,Cessna,150F,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20180613X83707,2015-05-02,2015,Bell,407,Helicopter,No,,Turbo Shaft,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150503X01951,2015-05-03,2015,Cessna,182T,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150503X30740,2015-05-03,2015,Cessna,172,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150504X05958,2015-05-03,2015,Cessna,182,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150506X44421,2015-05-03,2015,Piper,J3C-65,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150507X20449,2015-05-03,2015,Cessna,525B,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,0.0,VMC,,Non-Fatal,None,Non-Fatal
20150504X54010,2015-05-04,2015,Piper,PA 28-235,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150506X41316,2015-05-04,2015,Bombardier,CL600 2D24,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,79.0,VMC,,Non-Fatal,None,Non-Fatal
20150513X90237,2015-05-04,2015,Cessna,177B,Airplane,No,1.0,Reciprocating,Business,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X14618,2015-05-04,2015,Cessna,180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150521X91139,2015-05-04,2015,Airbus,AS-350,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150505X63214,2015-05-05,2015,Air Tractor Inc,AT 502B,Airplane,No,1.0,Turbo Prop,Aerial Application,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150506X00432,2015-05-05,2015,Hughes,TH 55,Helicopter,No,1.0,Reciprocating,Instructional,0.0,1.0,0.0,1.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150511X92031,2015-05-05,2015,Airbus,A319 112,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,136.0,VMC,,Non-Fatal,None,Non-Fatal
20150507X30300,2015-05-06,2015,Enstrom,F-28F,Helicopter,No,1.0,Reciprocating,Instructional,0.0,0.0,2.0,0.0,VMC,,Non-Fatal,Low,Non-Fatal
20150522X05828,2015-05-06,2015,Boeing,727-2F9,Airplane,No,2.0,Turbo Fan,Unknown,0.0,0.0,0.0,4.0,UNKNOWN,,Non-Fatal,None,Non-Fatal
20150508X05509,2015-05-07,2015,Piper,PA 46 350P,Airplane,No,1.0,Turbo Prop,Flight Test,2.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150508X60256,2015-05-07,2015,Cessna,172S,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,4.0,VMC,,Non-Fatal,None,Non-Fatal
20150513X01138,2015-05-07,2015,Bell,206L 3,Helicopter,No,1.0,Turbo Shaft,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150508X11640,2015-05-08,2015,Piper,PA-32R-300,Airplane,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150512X51815,2015-05-08,2015,Cessna,150D,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150527X15318,2015-05-08,2015,Cessna,172S,Airplane,No,1.0,Reciprocating,Personal,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150506X61506,2015-05-09,2015,Piper,PA 32-300,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,5.0,VMC,,Non-Fatal,None,Non-Fatal
20150527X43713,2015-05-09,2015,Cessna,182J,Airplane,No,,Unknown,Unknown,1.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150511X55128,2015-05-10,2015,Air Tractor Inc,AT 502B,Airplane,No,1.0,Turbo Prop,Positioning,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150512X84642,2015-05-10,2015,Champion,7ECA,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150513X32917,2015-05-11,2015,Maule,M 4-220C,Airplane,No,1.0,Reciprocating,Flight Test,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150520X45130,2015-05-11,2015,Piper,PA-25-235,Airplane,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150527X73811,2015-05-11,2015,Boeing,737 - 8FE,Airplane,No,,Unknown,Unknown,0.0,0.0,0.0,0.0,UNKNOWN,,nan,None,Unknown
20150512X33748,2015-05-12,2015,Piper,PA 28-161,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,1.0,1.0,VMC,,Non-Fatal,Low,Non-Fatal
20150519X55027,2015-05-12,2015,Taylorcraft,BC-12D,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150603X31131,2015-05-12,2015,Piper,PA 28-180,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X13321,2015-05-13,2015,Robinson Helicopter Company,R44 II,Helicopter,No,1.0,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X60500,2015-05-13,2015,Grumman Acft Eng Cor-Schweizer,G 164A,Airplane,No,,Reciprocating,Aerial Application,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150515X44807,2015-05-13,2015,Cessna,182,Airplane,No,,Reciprocating,Aerial Observation,2.0,0.0,0.0,0.0,UNKNOWN,,Fatal,High,Fatal
20150518X41251,2015-05-13,2015,Cessna,170B,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150514X61132,2015-05-14,2015,Bellanca,7GCBC,Airplane,No,1.0,Reciprocating,Business,1.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150514X71721,2015-05-14,2015,Piper,PA 18-150,Airplane,No,1.0,Reciprocating,Personal,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150515X01222,2015-05-14,2015,Cirrus Design Corp,SR22,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150518X10336,2015-05-15,2015,Cessna,T206H,Airplane,No,1.0,Reciprocating,Business,0.0,1.0,0.0,0.0,VMC,,Non-Fatal,Medium,Non-Fatal
20150516X60316,2015-05-16,2015,Piper,PA 24-260,Airplane,No,1.0,Reciprocating,Personal,4.0,0.0,0.0,0.0,VMC,,Fatal,High,Fatal
20150518X01655,2015-05-16,2015,Maule,MX 7-180C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150518X12459,2015-05-16,2015,Piper,PA28 - 140,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150519X90449,2015-05-16,2015,Piper,PA 28-140,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,3.0,VMC,,Non-Fatal,None,Non-Fatal
20150520X11113,2015-05-16,2015,Piper,PA 22-150,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,2.0,VMC,,Non-Fatal,None,Non-Fatal
20150521X53507,2015-05-16,2015,Raytheon Aircraft Company,B200,Airplane,No,2.0,Turbo Prop,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150518X63512,2015-05-17,2015,Cessna,150M,Airplane,No,1.0,Reciprocating,Instructional,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150519X12927,2015-05-17,2015,Cessna,150C,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
20150526X10116,2015-05-17,2015,Piper,PA 31-350,Airplane,No,2.0,Reciprocating,Unknown,0.0,0.0,0.0,8.0,VMC,,Non-Fatal,None,Non-Fatal
20150526X23720,2015-05-17,2015,Piper,PA 18-150,Airplane,No,1.0,Reciprocating,Personal,0.0,0.0,0.0,1.0,VMC,,Non-Fatal,None,Non-Fatal
